,bollinger_n,sharpe_n,percent_return,spy_percent_return,cagr,volatility,sharpe_ratio,spy_cagr,excess_cagr,jensens_alpha,dollar_max_drawdown,percent_max_drawdown,log_max_drawdown_ratio,number_of_trades,days_traded,avg_trades_per_day,average_trade_length,average_active_trades,winning_trade_quant,losing_trade_quant,positive_trade_ratio,average_winning_trade_return,average_losing_trade_return,average_percent_return,final_cash,final_equity
78,45,70,0.9203877853777809,1.840024706609018,0.06751466782383075,0.18301782853690654,0.3695173329878678,0.11016653428843459,-0.04265186646460384,-0.0001286591128941857,6035.339346169301,0.2762791562328658,0.32917760134029805,991,2516,0.393879173290938,11.954591321897073,4.845398773006135,390,601,39.354187689202824,0.06373507415749922,-0.03240324870931574,0.005431207312942413,19203.87785377781,19203.87785377781
79,45,80,1.294449480272383,1.840024706609018,0.08670669221710714,0.183466605081282,0.473565024461717,0.11016653428843459,-0.023459842071327452,-5.934918673988971e-05,9089.440657941137,0.29422584632440163,0.4820329485502022,963,2516,0.3827503974562798,12.26791277258567,4.853738701725555,401,562,41.64070612668744,0.0608824750910344,-0.03216178219546306,0.006582503548966305,22944.494802723828,22944.494802723828
80,45,90,1.6924416851434727,1.840024706609018,0.10425072073654373,0.1732952166123897,0.6022578031937647,0.11016653428843459,-0.005915813551890858,2.0927991792171025e-05,9126.471439196652,0.2901974114417971,0.6476800796645517,922,2516,0.36645468998410174,12.79175704989154,4.863505154639175,376,546,40.780911062906725,0.06194923413077497,-0.03072315131419737,0.007069491773990919,26924.416851434726,26924.416851434726
81,50,10,1.0946919333046412,1.840024706609018,0.07684111212181688,0.18550179980579973,0.4145293297087447,0.11016653428843459,-0.03332542216661771,-0.00011517932376736782,4369.002247697263,0.3141892246403083,0.3622529670449204,1129,2516,0.44872813990461047,10.560673162090346,4.840844498578969,394,735,34.89813994685562,0.062418830895671636,-0.025072178082380804,0.005460556671695955,20946.91933304641,20946.91933304641
82,50,20,2.0704586792942137,1.840024706609018,0.11887204929342765,0.18129084819499539,0.6567484932310834,0.11016653428843459,0.008705515004993059,4.6075972998489256e-05,7178.572559903769,0.28633261198661686,0.7844886890755483,1123,2516,0.4463434022257552,10.424755120213714,4.753146569224523,417,706,37.1326803205699,0.06430151580563516,-0.027087425655346675,0.006847737825712477,30704.586792942137,30704.586792942137
83,50,30,2.2767951703256,1.840024706609018,0.12618182166221992,0.19156158712778384,0.6602108889525656,0.11016653428843459,0.016015287373785325,5.0712552765267923e-05,6726.1512816859395,0.2908929879634221,0.8431170324439279,1171,2516,0.4654213036565978,10.077711357813834,4.791311408850995,426,745,36.37916310845431,0.06585387205981859,-0.027115066418235412,0.006706255350894391,32767.951703256,32767.951703256
84,50,40,1.9495342276373058,1.840024706609018,0.11437995245306376,0.17808850493513825,0.6433823112549083,0.11016653428843459,0.004213418164629168,3.863601436211077e-05,8043.458934591672,0.2922942260961324,0.7359204237042949,1165,2516,0.46303656597774245,10.129613733905579,4.791311408850995,429,736,36.82403433476395,0.06146816727070303,-0.02510381949701485,0.006775478634616882,29495.34227637306,29495.34227637306
85,50,50,1.9160300796753376,1.840024706609018,0.1131060275496456,0.18401394724881726,0.6157606259871433,0.11016653428843459,0.0029394932612110125,2.3111087726205887e-05,7416.590727871539,0.2840299794478608,0.7361061458472236,1255,2516,0.49880763116057236,9.397609561752988,4.788469346325619,490,765,39.04382470119522,0.055904136796863645,-0.02576159754190063,0.006123828614270281,29160.300796753374,29160.300796753374
86,50,60,0.7886361582610735,1.840024706609018,0.05994504877964557,0.18558718175094066,0.32385489410472085,0.11016653428843459,-0.05022148550878902,-0.0001598604726705047,7210.96650272863,0.3475313228986314,0.1544612613029308,1083,2516,0.4304451510333863,10.965835641735918,4.857259713701431,431,652,39.79686057248384,0.05542188725129198,-0.030062929997804688,0.003957343533460932,17886.361582610734,17886.361582610734
87,50,70,1.1889906702097566,1.840024706609018,0.08159921135183024,0.18346134294848276,0.44548224529802893,0.11016653428843459,-0.028567322936604356,-7.75082967646279e-05,7997.619585553435,0.28280159522111437,0.4510377949189568,1012,2516,0.40222575516693165,11.734189723320158,4.856850715746421,393,619,38.83399209486166,0.06308216338965675,-0.029936787529194528,0.006186184517355423,21889.906702097564,21889.906702097564
88,50,80,1.8946448708346058,1.840024706609018,0.1122859955928559,0.18470025819116473,0.6086665173106608,0.11016653428843459,0.0021194613044213106,2.5555237129055997e-05,7651.400354864993,0.30069148263910184,0.7051991691595667,926,2516,0.36804451510333863,12.763498920086393,4.853798767967146,387,539,41.792656587473004,0.0625823588297016,-0.03145377703062427,0.007846422297611268,28946.44870834606,28946.44870834606
89,50,90,1.851485487644577,1.840024706609018,0.11061427683952618,0.17635074585566324,0.627938275110392,0.11016653428843459,0.00044774255109159,3.624350981812341e-05,8141.565388964569,0.23477498976122568,0.7802547248530125,872,2516,0.3465818759936407,13.573394495412844,4.880824742268041,377,495,43.23394495412844,0.060314835256250615,-0.03225098827154487,0.007768868918797903,28514.85487644577,28514.85487644577
90,55,10,0.6009931718688961,1.840024706609018,0.0482482848635617,0.18540419497293206,0.2608214638674783,0.11016653428843459,-0.061918249424872895,-0.00022430978700199383,4796.175372925249,0.32104760796485055,0.0834199003844649,1107,2516,0.43998410174880764,10.755194218608853,4.8418056120374136,400,707,36.133694670280036,0.05839363313024333,-0.02598817089946761,0.004502092525902198,16009.931718688962,16009.931718688962
91,55,20,1.6273195253058637,1.840024706609018,0.10154701627932727,0.1769560786991431,0.5759730949198065,0.11016653428843459,-0.008619518009107319,-7.487775958454207e-07,7118.420419633425,0.29669307806560996,0.6140022409242611,1049,2516,0.41693163751987283,11.131553860819828,4.748678324522164,404,645,38.51286939942803,0.060583338858084194,-0.027638474398828564,0.006338277322613526,26273.19525305864,26273.19525305864
92,55,30,2.155792084483154,1.840024706609018,0.12194716601748912,0.18691572071908652,0.6545741998906102,0.11016653428843459,0.011780631729054525,4.38022600664417e-05,5122.018928780297,0.3248360549255299,0.7564397853633906,1044,2516,0.4149443561208267,11.136015325670497,4.727938186254575,390,654,37.35632183908046,0.06696030477748564,-0.028266055126592155,0.007307010354816222,31557.920844831544,31557.920844831544
93,55,40,2.6581931701284223,1.840024706609018,0.1386654555284781,0.18072499841517728,0.7694629594071003,0.11016653428843459,0.028498921240043495,0.00011619989664918702,8316.140483850417,0.283673747841383,0.9633497997912954,1109,2516,0.4407790143084261,10.54102795311091,4.7578347578347575,429,680,38.68349864743011,0.061628901081617136,-0.026860635961464152,0.007370212903713372,36581.93170128422,36581.93170128422
94,55,50,3.6343258913095706,1.840024706609018,0.16595237126490203,0.18107516416482414,0.9186873953797846,0.11016653428843459,0.05578583697646744,0.000211727032107248,9329.465928226644,0.2398946346567844,1.2591925329707028,1141,2516,0.45349761526232113,10.233128834355828,4.752136752136752,442,699,38.73794916739702,0.06129498563663149,-0.024926475291641177,0.008473950414140171,46343.258913095706,46343.258913095706
95,55,60,1.3139903648086206,1.840024706609018,0.08762980554892219,0.17809236269761552,0.49329759104220744,0.11016653428843459,-0.0225367287395124,-5.329483689921075e-05,6699.876311012391,0.3178451860343138,0.4564748179448799,1080,2516,0.4292527821939587,10.86111111111111,4.799509001636661,432,648,40.0,0.05578976952314506,-0.028021048548087433,0.005503278680405561,23139.903648086205,23139.903648086205
96,55,70,3.091042826232802,1.840024706609018,0.15148656591263987,0.1817592688343837,0.834308647024038,0.11016653428843459,0.04132003162420528,0.00017188649253988784,10615.8256462457,0.24779538561734993,1.124053008845424,991,2516,0.393879173290938,11.88092835519677,4.817512274959084,421,570,42.48234106962664,0.06267446180075789,-0.029876706883311416,0.009441196260980387,40910.42826232802,40910.42826232802
97,55,80,2.8300312569346193,1.840024706609018,0.14391083315295217,0.18262542758534592,0.7890576730644623,0.11016653428843459,0.033744298864517575,0.00014150626013576157,8919.267108303939,0.26908685443431835,1.0294123220316393,918,2516,0.36486486486486486,12.814814814814815,4.835182901767365,393,525,42.810457516339866,0.06189966122080147,-0.030612670031691425,0.008992282236532659,38300.31256934619,38300.31256934619
98,55,90,1.8304650198931842,1.840024706609018,0.10979181700828677,0.18057445022727905,0.6090361211336175,0.11016653428843459,-0.00037471728014781824,2.4713250974099513e-05,10552.111176624567,0.282329516558225,0.7086962641516656,845,2516,0.33585055643879175,13.862721893491123,4.830515463917526,360,485,42.60355029585799,0.061989494454111484,-0.03126584342431305,0.008464241352293851,28304.650198931842,28304.650198931842
99,60,10,0.5482529303506394,1.840024706609018,0.04473852342281526,0.17643385316542326,0.25386507736225916,0.11016653428843459,-0.06542801086561933,-0.00021676494516961403,4253.922799874905,0.29156916312453995,0.09242430981451122,1051,2516,0.4177265500794913,11.246431969552807,4.8422777550184355,371,680,35.29971455756423,0.05817860089387049,-0.02541110722717366,0.004095821139056003,15482.529303506393,15482.529303506393
100,60,20,1.2297675950414537,1.840024706609018,0.08359980851539595,0.17653568917027218,0.47506321845206484,0.11016653428843459,-0.026566725773038646,-6.160744162970246e-05,4254.160500681581,0.33079878785844297,0.4002268640289852,1026,2516,0.40779014308426076,11.38401559454191,4.784924211388775,352,674,34.30799220272904,0.06530307901445663,-0.026699062423630005,0.0048650250872925085,22297.675950414538,22297.675950414538
101,60,30,1.7775243856470255,1.840024706609018,0.10769581676225704,0.18677385198263444,0.5780041832845694,0.11016653428843459,-0.002470717526177557,-1.9284132695164265e-06,5871.783312310188,0.32520378499426905,0.6282154848170904,1008,2516,0.40063593004769477,11.552579365079366,4.77058582548136,361,647,35.81349206349206,0.06869595620780085,-0.02751630847083264,0.006940663303955745,27775.243856470253,27775.243856470253
102,60,40,1.3786483581120499,1.840024706609018,0.0906350402140621,0.18061652041481224,0.5034368754477617,0.11016653428843459,-0.01953149407437249,-5.228998178828659e-05,9879.285702233057,0.368986402576587,0.40610454193182655,1062,2516,0.4220985691573927,10.966101694915254,4.770995493650143,381,681,35.87570621468927,0.0655637046926412,-0.0275364439365154,0.005863891871119873,23786.483581120498,23786.483581120498
103,60,50,2.779312019778782,1.840024706609018,0.14238502571347955,0.18084145951205324,0.7887713713480659,0.11016653428843459,0.03221849142504496,0.00013338918290871588,8512.995604477353,0.27062457665332473,1.0139752921993885,1069,2516,0.4248807631160572,10.868101028999064,4.763427634276343,395,674,36.95042095416277,0.06404902414521535,-0.02556386387149849,0.007548475479859759,37793.12019778782,37793.12019778782
104,60,60,0.9804757070730556,1.840024706609018,0.07081281514871929,0.1783786243268304,0.3980035837406592,0.11016653428843459,-0.039353719139715304,-0.00011872030419080536,7100.675358037135,0.30824884239859396,0.3148080850695383,1107,2516,0.43998410174880764,10.635049683830172,4.823023351085621,444,663,40.10840108401084,0.05258130587051903,-0.026160369528970454,0.005421657460526682,19804.757070730557,19804.757070730557
105,60,70,1.9985670142287195,1.840024706609018,0.1162210434284523,0.18404945791423813,0.632221453426502,0.11016653428843459,0.006054509140017705,3.827271310429426e-05,10632.14963117816,0.29491865345870816,0.7486924149662801,973,2516,0.38672496025437203,12.151079136690647,4.843506759524785,384,589,39.465570400822195,0.06417289963296807,-0.029882911956319032,0.007236750582515753,29985.670142287196,29985.670142287196
106,60,80,1.849299308507915,1.840024706609018,0.11052899371810776,0.18639461222674816,0.5945019792500204,0.11016653428843459,0.0003624594296731676,2.1799519659226104e-05,12319.460939130568,0.30753382574427646,0.6795772194352132,930,2516,0.3696343402225755,12.71505376344086,4.856262833675565,379,551,40.75268817204301,0.06436501361512612,-0.03127367455303748,0.007701661807966823,28492.99308507915,28492.99308507915
107,60,90,2.0774769219163582,1.840024706609018,0.11912784586047476,0.18670206393084515,0.6396205610726041,0.11016653428843459,0.008961311572040165,5.374417458699199e-05,8576.172368779855,0.3108097364730875,0.7518721784391396,835,2516,0.33187599364069953,14.102994011976048,4.856082474226804,348,487,41.67664670658683,0.06590859025587072,-0.03257405356932767,0.008470209965006506,30774.769219163583,30774.769219163583
108,65,10,1.8056492530716421,1.840024706609018,0.10881375546617278,0.18225509793255815,0.5976086346131925,0.11016653428843459,-0.0013527788222618131,1.177600356241221e-05,7587.846331581641,0.2804825030233794,0.7024605402556112,1012,2516,0.40222575516693165,11.794466403162055,4.889799262597296,363,649,35.869565217391305,0.06426622809510084,-0.024894375864225923,0.007087145121184762,28056.492530716423,28056.492530716423
109,65,20,1.391148930106671,1.840024706609018,0.09120755902351618,0.1756278872509205,0.5204238670019302,0.11016653428843459,-0.01895897526491841,-3.644904370840151e-05,8193.997358798133,0.33807412877525367,0.4591722680097945,958,2516,0.38076311605723373,12.234864300626304,4.80172060630889,338,620,35.281837160751564,0.0671530318547118,-0.027087522968169655,0.006162276123828191,23911.48930106671,23911.48930106671
110,65,30,1.5937898503752836,1.840024706609018,0.1001313472477765,0.1810277563878327,0.5546158466633649,0.11016653428843459,-0.010035187040658089,-2.0640780126137672e-05,6358.980530390962,0.35126263515511624,0.5203927480329309,995,2516,0.39546899841017485,11.72964824120603,4.781237197869726,356,639,35.77889447236181,0.06816420842485445,-0.027879063712668708,0.006484157273218973,25937.898503752836,25937.898503752836
111,65,40,0.8163814993883247,1.840024706609018,0.06157988667957781,0.17720085114087641,0.3483951489360905,0.11016653428843459,-0.04858664760885678,-0.00014918174097073225,8901.868952343098,0.3851958229080158,0.11039486175996949,1010,2516,0.4014308426073132,11.449504950495049,4.745178498153467,360,650,35.64356435643564,0.06311795587521139,-0.027462410403848943,0.004823660745123062,18163.814993883247,18163.814993883247
112,65,50,1.4930206829784538,1.840024706609018,0.09577534959793654,0.17602564684483793,0.5453741758626424,0.11016653428843459,-0.014391184690498049,-2.6904993180775318e-05,8657.714289081996,0.3141572403214621,0.5363882101021389,1009,2516,0.40103338632750396,11.501486620416253,4.754199098730028,358,651,35.4806739345887,0.06583670438722995,-0.025808592867111364,0.006707776228086051,24930.20682978454,24930.20682978454
113,65,60,1.4000849123062933,1.840024706609018,0.09161517320818424,0.1793407764255106,0.5119751693601003,0.11016653428843459,-0.01855136108025035,-4.588025743209001e-05,5813.3162879173215,0.24976940087737132,0.5881294626428861,1026,2516,0.40779014308426076,11.504873294346979,4.835723064317903,384,642,37.42690058479532,0.05712391158425013,-0.02533496123238162,0.005526839120041959,24000.849123062933,24000.849123062933
114,65,70,1.815295714807478,1.840024706609018,0.10919487197433098,0.18496341333008895,0.5915007687904968,0.11016653428843459,-0.0009716623141036163,6.233274877836387e-06,9859.285213746844,0.2864566522981855,0.6975552154403424,972,2516,0.3863275039745628,12.181069958847736,4.8504711183941005,359,613,36.934156378600825,0.06468184997283463,-0.028192162462961936,0.006110070525156347,28152.95714807478,28152.95714807478
115,65,80,2.432842926556557,1.840024706609018,0.13143984522908103,0.17805139087035302,0.7390867504842926,0.11016653428843459,0.02127331094064644,9.809050002057665e-05,8799.383256215711,0.2127013430361201,0.994241144770939,897,2516,0.3565182829888712,13.108138238573021,4.828747433264887,363,534,40.468227424749166,0.06658105874824322,-0.030587490156638135,0.008734899199517867,34328.42926556557,34328.42926556557
116,65,90,2.136200917878503,1.840024706609018,0.12124784612530948,0.17573650975515598,0.6907415138701292,0.11016653428843459,0.011081311836874885,6.801573702403858e-05,7554.489122527688,0.25830406577579645,0.8441962566837589,837,2516,0.332670906200318,14.028673835125447,4.842061855670103,347,490,41.45758661887694,0.0652825099492674,-0.030655053228593052,0.009118345125908235,31362.009178785032,31362.009178785032
117,70,10,0.792053876019577,1.840024706609018,0.060147658298446594,0.17564748588071552,0.34280106762740453,0.11016653428843459,-0.050018875989988,-0.00015156453093681662,5825.522346299404,0.29977376617966434,0.22701057386202805,967,2516,0.3843402225755167,12.230610134436402,4.845145432199918,337,630,34.85005170630817,0.06150960009602488,-0.02596386333974591,0.0045206838969187825,17920.53876019577,17920.53876019577
118,70,20,0.5805516148351988,1.840024706609018,0.046900464216693916,0.17587279325175437,0.26724933489095587,0.11016653428843459,-0.06326607007174068,-0.00020273737030729279,5809.4971688992155,0.3452246956285049,0.034310760460966705,898,2516,0.3569157392686804,13.102449888641425,4.820155673904138,312,586,34.74387527839644,0.06471620402489695,-0.0274887855955783,0.004546800998617996,15805.516148351988,15805.516148351988
119,70,30,1.2770219603446895,1.840024706609018,0.08587742660701347,0.17640648413694485,0.4881652184487306,0.11016653428843459,-0.024289107681421118,-6.296768856940178e-05,6135.356531281601,0.32113230909887014,0.43553940228314936,923,2516,0.366852146263911,12.594799566630552,4.762392462105694,324,599,35.102925243770315,0.06988255885124446,-0.028238545402818154,0.006204832471847373,22770.219603446894,22770.219603446894
120,70,40,0.6136022417849205,1.840024706609018,0.04907196592823326,0.17273650318886374,0.28494475464265984,0.11016653428843459,-0.06109456836020133,-0.0001841424351587517,6335.728231727266,0.3528273342056719,0.04332694827602168,934,2516,0.3712241653418124,12.356531049250535,4.7279803359278985,334,600,35.76017130620985,0.06361979879197525,-0.028633612889750446,0.0043563651634576745,16136.022417849204,16136.022417849204
121,70,50,1.4653582588531555,1.840024706609018,0.09455186255166659,0.17443029434857787,0.5433450929499509,0.11016653428843459,-0.015614671736768004,-2.0214801725763746e-05,10432.259406431338,0.3736411253161427,0.434505345308267,917,2516,0.36446740858505566,12.536532170119957,4.709545268332651,341,576,37.18647764449291,0.06559163197287986,-0.028679507938086476,0.006376608430113656,24653.582588531553,24653.582588531553
122,70,60,1.9024466170239287,1.840024706609018,0.11258578915755457,0.17029619035566693,0.6628828693767599,0.11016653428843459,0.00241925486911998,4.851034175627739e-05,5634.674951367282,0.26918383512104027,0.7519607070596415,923,2516,0.366852146263911,12.630552546045504,4.775911511675543,335,588,36.29469122426869,0.06518690866537462,-0.024966213266012144,0.0077545839680231345,29024.466170239288,29024.466170239288
123,70,70,1.8449037133620303,1.840024706609018,0.11035734263419927,0.1805266026193299,0.6115941714561969,0.11016653428843459,0.00019080834576468142,2.6231553746909912e-05,5514.83523788425,0.2424526043078491,0.7678600478591449,986,2516,0.3918918918918919,11.913793103448276,4.812371978697255,377,609,38.23529411764706,0.06316784153286614,-0.02802723847021563,0.006841468589786227,28449.037133620302,28449.037133620302
124,70,80,1.2053480191750738,1.840024706609018,0.08240573112873673,0.17811854507636077,0.4637358486861909,0.11016653428843459,-0.027760803159697867,-7.177639713476367e-05,5237.738555514832,0.23385363963928096,0.5245032717438249,896,2516,0.356120826709062,13.081473214285714,4.813552361396304,352,544,39.285714285714285,0.06625732156495655,-0.0316537559566936,0.006811310212526101,22053.48019175074,22053.48019175074
125,70,90,1.5220713930762058,1.840024706609018,0.0970471575190377,0.17528326249080814,0.5546235319342457,0.11016653428843459,-0.013119376769396895,-6.213430205980191e-06,6466.8109923039665,0.23777780513087232,0.6535633737766844,792,2516,0.314785373608903,14.630050505050505,4.778144329896907,322,470,40.65656565656566,0.06433607343186445,-0.03195044988295107,0.007196343686961304,25220.713930762056,25220.713930762056
126,75,10,0.6283191156586667,1.840024706609018,0.05002604453479664,0.1785964304906155,0.2805494984581796,0.11016653428843459,-0.06014048975363795,-0.00019071383556549786,7369.193102559819,0.39501119971084064,-0.01499706768050757,947,2516,0.37639109697933226,12.532206969376979,4.863934426229508,330,617,34.84688489968321,0.06274273828114932,-0.026214699886434642,0.004784196201530196,16283.191156586667,16283.191156586667
127,75,20,0.3314441978464804,1.840024706609018,0.02907643383160652,0.17986468430335756,0.16219073974452727,0.11016653428843459,-0.08109010045682807,-0.0002749211052061346,9854.782246593399,0.4821680958912098,-0.3718403826764405,820,2516,0.32591414944356123,14.169512195121952,4.761885245901639,279,541,34.02439024390244,0.07119490623165055,-0.030087315336859724,0.004373342977304137,13314.441978464803,13314.441978464803
128,75,30,2.0392316022141608,1.840024706609018,0.11772748680222556,0.18187831931948775,0.6485402485037709,0.11016653428843459,0.007560952513790964,4.378538250305583e-05,8968.280101495242,0.3283981312984112,0.7135151497183116,889,2516,0.35333863275039745,13.070866141732283,4.762295081967213,324,565,36.445444319460066,0.07021279144024313,-0.0293417943590195,0.0069413167759198625,30392.316022141607,30392.316022141607
129,75,40,1.0172552615437578,1.840024706609018,0.07278743830244916,0.17428043882435224,0.4185538767475406,0.11016653428843459,-0.03737909598598543,-9.59239168217119e-05,7729.676314808761,0.3359858830156849,0.29228593680542225,863,2516,0.3430047694753577,13.289687137891077,4.700409836065574,312,551,36.152954808806484,0.06741834788857552,-0.029996466453069113,0.005221867352948414,20172.552615437577,20172.552615437577
130,75,50,1.7245937139412488,1.840024706609018,0.10556395742181612,0.17890761527972707,0.5912436482464283,0.11016653428843459,-0.0046025768666184685,1.6652300117553072e-05,9679.241171766134,0.3208027927284547,0.6154755654134831,908,2516,0.36089030206677264,12.636563876651982,4.702459016393442,331,577,36.45374449339207,0.0700664040270123,-0.02885854647539021,0.007203302220970176,27245.93713941249,27245.93713941249
131,75,60,1.5708767273486823,1.840024706609018,0.09915442077760384,0.17196697175056885,0.577803921341627,0.11016653428843459,-0.011012113510830757,6.631059172274717e-06,8669.95659355588,0.3567541602333991,0.503018684415613,900,2516,0.35771065182829886,12.841111111111111,4.736475409836066,345,555,38.333333333333336,0.06305974798901186,-0.027243522130884452,0.0073727314150758,25708.767273486825,25708.767273486825
132,75,70,1.4598277920011964,1.840024706609018,0.09430577352738134,0.1737296653945322,0.5436928977870119,0.11016653428843459,-0.01586076076105325,-2.678972322982964e-05,7828.3557917939615,0.2871373680842887,0.5616248050030102,932,2516,0.37042925278219396,12.478540772532188,4.766393442622951,350,582,37.553648068669524,0.06445661790046889,-0.026909080172567754,0.007402072537263601,24598.277920011966,24598.277920011966
133,75,80,2.1780476828311466,1.840024706609018,0.12273687046669934,0.18124214444417844,0.6786072309091262,0.11016653428843459,0.012570336178264752,7.071596179239616e-05,11385.07846534349,0.3168213390496989,0.7752682010718459,897,2516,0.3565182829888712,12.853957636566332,4.7351129363449695,358,539,39.910813823857296,0.06631089725719332,-0.030158536271367154,0.008343199741146393,31780.476828311464,31780.476828311464
134,75,90,1.2294321759130171,1.840024706609018,0.08358348694519391,0.17704240385480702,0.4728450540419119,0.11016653428843459,-0.026583047343240684,-6.141849375523325e-05,10325.485156131119,0.3634399075257013,0.3500704687720386,805,2516,0.3199523052464229,14.382608695652173,4.774432989690721,332,473,41.24223602484472,0.06363432755308114,-0.032644583097739745,0.007062992475021169,22294.321759130173,22294.321759130173
135,80,10,0.8134271767930379,1.840024706609018,0.0614068823550733,0.17435104348010524,0.35257213996441317,0.11016653428843459,-0.04875965193336129,-0.00014131550590069068,5160.725895226844,0.2877335506776696,0.25591531176942617,905,2516,0.359697933227345,12.96132596685083,4.815270935960591,328,577,36.24309392265193,0.06108197580923433,-0.025949390039492586,0.005593469627228326,18134.27176793038,18134.27176793038
136,80,20,1.2783923138200208,1.840024706609018,0.08594283959935667,0.17773806180726637,0.48453745793203373,0.11016653428843459,-0.024223694689077924,-5.93284006474585e-05,9056.280944709335,0.3576601548419539,0.3808323072091344,803,2516,0.31915739268680443,14.521793275217933,4.786945812807882,276,527,34.37110834371108,0.07500385468338998,-0.028678665404018828,0.006958165908714458,22783.923138200207,22783.923138200207
137,80,30,1.7316309795077314,1.840024706609018,0.1058495305120335,0.17135894592314055,0.6189947613441923,0.11016653428843459,-0.004317003776401096,2.2542026477090067e-05,8364.47748889407,0.32934543705272856,0.6053977753098909,821,2516,0.3263116057233704,14.120584652862362,4.759031198686371,295,526,35.931790499390985,0.07429550273502235,-0.028628673712330643,0.008353825741955756,27316.309795077315,27316.309795077315
138,80,40,0.7766592703244295,1.840024706609018,0.05923227326269198,0.17506220982866566,0.3389383121479325,0.11016653428843459,-0.05093426102574261,-0.00014741668839886717,7748.630738323936,0.38192772524491136,0.09358490753595916,842,2516,0.33465818759936405,13.758907363420427,4.755747126436781,305,537,36.22327790973871,0.06802303204572177,-0.030474087587416713,0.00520479779038285,17766.592703244296,17766.592703244296
139,80,50,1.5171835453933267,1.840024706609018,0.09683409847154478,0.17708002666327843,0.5480976977107114,0.11016653428843459,-0.01333243581688981,-1.1080034930957875e-05,7012.253773422304,0.2879582609537472,0.5835218887478586,872,2516,0.3465818759936407,13.166284403669724,4.713054187192118,314,558,36.00917431192661,0.06902008041125024,-0.02856420683003114,0.006575089263733024,25171.83545393327,25171.83545393327
140,80,60,1.6388988593121998,1.840024706609018,0.10203213659178889,0.16375950860738078,0.6241546463564133,0.11016653428843459,-0.008134397696645701,2.991080639162103e-05,7539.691903043997,0.30242263315749973,0.6102198801694616,844,2516,0.3354531001589825,13.631516587677725,4.722906403940887,323,521,38.27014218009479,0.06229738469471241,-0.026379174895201928,0.00755747054027477,26388.988593121998,26388.988593121998
141,80,70,2.483575206128553,1.840024706609018,0.13310297745890698,0.17719019475345288,0.7516751513623277,0.11016653428843459,0.022936443170472387,0.00010925861855077689,9825.395559792003,0.28584126397487863,0.9114091025092286,872,2516,0.3465818759936407,13.364678899082568,4.784072249589491,322,550,36.92660550458716,0.07063219490228609,-0.027542955948351794,0.008709794709796596,34835.75206128553,34835.75206128553
142,80,80,1.7146989742245267,1.840024706609018,0.1051613028926639,0.18224071194332697,0.5780990740731484,0.11016653428843459,-0.005005231395770693,1.1335055601281458e-05,5919.756398331261,0.2291994093008276,0.7383554960867418,886,2516,0.3521462639109698,13.016930022573364,4.748044462741869,353,533,39.841986455981946,0.0653537531696135,-0.030299127548225852,0.007810880232132269,27146.989742245267,27146.989742245267
143,80,90,1.3406805502245582,1.840024706609018,0.08887938311923138,0.17920426966714045,0.49654731529123036,0.11016653428843459,-0.02128715116920321,-5.0339701737768094e-05,8161.65469145968,0.3194079590944505,0.46564950929913174,785,2516,0.3120031796502385,14.777070063694268,4.783505154639175,312,473,39.74522292993631,0.06883559239730347,-0.03250168396589056,0.007775042435786556,23406.80550224558,23406.80550224558
144,85,10,1.2118715359421812,1.840024706609018,0.08272588061207742,0.1816252812657418,0.45613163951102637,0.11016653428843459,-0.027440653676357174,-7.117498587903576e-05,5997.574758693314,0.2844101993958775,0.45919082562012115,895,2516,0.3557233704292528,13.227932960893854,4.870012340600576,333,562,37.20670391061452,0.06321798951619109,-0.027158593998947277,0.006467553834059515,22118.715359421814,22118.715359421814
145,85,20,0.9432850996271158,1.840024706609018,0.06878227953462046,0.17341600383845981,0.39716476293872965,0.11016653428843459,-0.04138425475381413,-0.00011294559850051839,7751.48654369129,0.3791312657395599,0.18774429390265546,789,2516,0.3135930047694754,14.837769328263624,4.815713698066639,271,518,34.347275031685676,0.07264041391795173,-0.02847102926082119,0.00625799621629853,19432.850996271158,19432.850996271158
146,85,30,2.1120690655684613,1.840024706609018,0.1203810197545867,0.17327804923687812,0.6959249588268446,0.11016653428843459,0.010214485466152112,6.833216706673978e-05,8416.760563826567,0.30121833657856445,0.7768708582141688,812,2516,0.32273449920508746,14.33128078817734,4.786918963389551,304,508,37.4384236453202,0.07444659117320154,-0.02917374470748146,0.00962007562223237,31120.690655684615,31120.690655684615
147,85,40,1.04453458682742,1.840024706609018,0.07423119445311332,0.17242431248353493,0.4312876496659224,0.11016653428843459,-0.03593533983532127,-8.277335238599865e-05,7345.487492775801,0.3243112989796699,0.3231473672379561,817,2516,0.32472178060413354,14.096695226438188,4.737556561085973,310,507,37.9436964504284,0.06686640980557089,-0.029873859670916613,0.006832974524568236,20445.3458682742,20445.3458682742
148,85,50,2.33131974145297,1.840024706609018,0.12804415438353423,0.17620017860161072,0.7283533517116756,0.11016653428843459,0.017877620095099633,0.00010537905458437652,10681.240183858281,0.3009972471130946,0.8452679457991348,835,2516,0.33187599364069953,13.79880239520958,4.739613327848622,313,522,37.485029940119766,0.07162323959638488,-0.02873993295990997,0.008881232321671213,33313.1974145297,33313.1974145297
